2020-06-19 17:05:14,044 INFO  Logger.cs: 70 - 
2020-06-19 17:11:11,815 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:11:11,816 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:11:11,816 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:11:11,817 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PRT_01_30_2-1
2020-06-19 17:11:11,817 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:11:11,818 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PRT_01_30_2-1
2020-06-19 17:11:11,818 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:11:11,972 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:11:11,973 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:11:11,973 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Bin Model-1
2020-06-19 17:11:11,974 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:11:11,974 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Bin Model-1
2020-06-19 17:11:11,974 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:11:11,975 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:11:11,975 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:11:11,976 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020 Master File_software.SLDASM
2020-06-19 17:11:11,976 INFO  ExportHelperExtension.cs: 1142 - Found 44 in 2020 Master File_software.SLDASM
2020-06-19 17:11:11,976 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020 Master File_software.SLDASM
2020-06-19 17:11:11,977 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-19 17:11:11,977 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-06-19 17:11:11,977 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_ARM-ASSEMBLY-1
2020-06-19 17:11:11,978 INFO  ExportHelperExtension.cs: 1142 - Found 302 in 2020_ARM-ASSEMBLY-1
2020-06-19 17:11:11,980 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_ARM-ASSEMBLY-1
2020-06-19 17:11:11,980 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:11:11,981 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:11:11,981 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:11:11,981 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PRT_01_30_2-1
2020-06-19 17:11:11,982 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:11:11,982 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PRT_01_30_2-1
2020-06-19 17:11:11,982 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:11:11,983 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:11:11,983 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:11:11,983 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Bin Model-1
2020-06-19 17:11:11,984 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:11:11,984 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Bin Model-1
2020-06-19 17:11:11,985 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:11:11,985 INFO  ExportHelperExtension.cs: 1142 - Found 34 in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:11:11,985 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:11:12,390 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-19 17:11:12,394 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-19 17:11:12,399 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-19 17:11:26,408 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-19 17:23:23,372 INFO  SwAddin.cs: 271 - Assembly export called for file 2020 Master File_software.SLDASM
2020-06-19 17:23:26,287 INFO  SwAddin.cs: 290 - Saving assembly
2020-06-19 17:23:26,705 INFO  SwAddin.cs: 293 - Opening property manager
2020-06-19 17:23:26,706 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020 Master File_software.SLDASM
2020-06-19 17:23:26,707 INFO  ExportHelperExtension.cs: 1142 - Found 44 in 2020 Master File_software.SLDASM
2020-06-19 17:23:26,708 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020 Master File_software.SLDASM
2020-06-19 17:23:26,708 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-19 17:23:26,709 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-06-19 17:23:26,710 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_ARM-ASSEMBLY-1
2020-06-19 17:23:26,712 INFO  ExportHelperExtension.cs: 1142 - Found 302 in 2020_ARM-ASSEMBLY-1
2020-06-19 17:23:26,714 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_ARM-ASSEMBLY-1
2020-06-19 17:23:26,715 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:23:26,715 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:23:26,716 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:23:26,717 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PRT_01_30_2-1
2020-06-19 17:23:26,854 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:23:26,856 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PRT_01_30_2-1
2020-06-19 17:23:26,856 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:23:26,857 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:23:26,857 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:23:26,858 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Bin Model-1
2020-06-19 17:23:26,858 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:23:26,859 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Bin Model-1
2020-06-19 17:23:26,859 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:23:26,860 INFO  ExportHelperExtension.cs: 1142 - Found 38 in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:23:26,860 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:23:26,860 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020 Master File_software.SLDASM
2020-06-19 17:23:26,861 INFO  ExportHelperExtension.cs: 1142 - Found 44 in 2020 Master File_software.SLDASM
2020-06-19 17:23:26,861 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020 Master File_software.SLDASM
2020-06-19 17:23:26,862 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-19 17:23:26,862 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-06-19 17:23:26,862 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_ARM-ASSEMBLY-1
2020-06-19 17:23:26,863 INFO  ExportHelperExtension.cs: 1142 - Found 302 in 2020_ARM-ASSEMBLY-1
2020-06-19 17:23:26,865 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_ARM-ASSEMBLY-1
2020-06-19 17:23:26,865 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:23:26,865 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:23:26,866 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:23:26,867 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PRT_01_30_2-1
2020-06-19 17:23:26,867 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:23:26,868 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PRT_01_30_2-1
2020-06-19 17:23:26,868 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:23:26,869 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:23:26,869 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:23:26,870 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Bin Model-1
2020-06-19 17:23:26,870 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:23:26,871 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Bin Model-1
2020-06-19 17:23:26,871 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:23:26,872 INFO  ExportHelperExtension.cs: 1142 - Found 38 in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:23:26,873 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:23:27,097 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-19 17:23:27,098 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-19 17:23:27,100 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-19 17:23:29,252 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2020-06-19 17:23:29,334 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-19 17:23:35,545 INFO  SwAddin.cs: 271 - Assembly export called for file 2020 Master File_software.SLDASM
2020-06-19 17:23:48,296 INFO  SwAddin.cs: 271 - Assembly export called for file 2020 Master File_software.SLDASM
2020-06-19 17:24:12,096 INFO  SwAddin.cs: 271 - Assembly export called for file 2020 Master File_software.SLDASM
2020-06-19 17:24:13,334 INFO  SwAddin.cs: 290 - Saving assembly
2020-06-19 17:24:13,699 INFO  SwAddin.cs: 293 - Opening property manager
2020-06-19 17:24:13,699 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020 Master File_software.SLDASM
2020-06-19 17:24:13,700 INFO  ExportHelperExtension.cs: 1142 - Found 44 in 2020 Master File_software.SLDASM
2020-06-19 17:24:13,700 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020 Master File_software.SLDASM
2020-06-19 17:24:13,701 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-19 17:24:13,701 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-06-19 17:24:13,701 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:13,702 INFO  ExportHelperExtension.cs: 1142 - Found 302 in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:13,704 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:13,704 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:13,704 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:13,705 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:13,705 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PRT_01_30_2-1
2020-06-19 17:24:13,706 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:24:13,706 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PRT_01_30_2-1
2020-06-19 17:24:13,706 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:13,707 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:13,707 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:13,707 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Bin Model-1
2020-06-19 17:24:13,708 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:24:13,708 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Bin Model-1
2020-06-19 17:24:13,709 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:13,709 INFO  ExportHelperExtension.cs: 1142 - Found 38 in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:13,710 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:13,711 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020 Master File_software.SLDASM
2020-06-19 17:24:13,712 INFO  ExportHelperExtension.cs: 1142 - Found 44 in 2020 Master File_software.SLDASM
2020-06-19 17:24:13,713 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020 Master File_software.SLDASM
2020-06-19 17:24:13,714 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-19 17:24:13,715 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-06-19 17:24:13,715 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:13,716 INFO  ExportHelperExtension.cs: 1142 - Found 302 in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:13,720 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:13,720 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:13,721 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:13,721 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:13,722 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PRT_01_30_2-1
2020-06-19 17:24:13,722 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:24:13,722 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PRT_01_30_2-1
2020-06-19 17:24:13,723 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:13,723 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:13,724 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:13,724 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Bin Model-1
2020-06-19 17:24:13,724 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:24:13,725 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Bin Model-1
2020-06-19 17:24:13,725 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:13,858 INFO  ExportHelperExtension.cs: 1142 - Found 38 in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:13,858 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:14,039 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-19 17:24:14,040 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-19 17:24:14,043 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-19 17:24:22,535 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-19 17:24:28,313 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-19 17:24:32,566 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-06-19 17:24:32,793 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-19 17:24:52,722 INFO  SwAddin.cs: 271 - Assembly export called for file 2020 Master File_software.SLDASM
2020-06-19 17:24:52,722 INFO  SwAddin.cs: 276 - Save is required
2020-06-19 17:24:52,723 INFO  SwAddin.cs: 290 - Saving assembly
2020-06-19 17:24:53,347 INFO  SwAddin.cs: 293 - Opening property manager
2020-06-19 17:24:53,347 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020 Master File_software.SLDASM
2020-06-19 17:24:53,348 INFO  ExportHelperExtension.cs: 1142 - Found 44 in 2020 Master File_software.SLDASM
2020-06-19 17:24:53,348 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020 Master File_software.SLDASM
2020-06-19 17:24:53,349 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-19 17:24:53,350 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-06-19 17:24:53,350 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:53,352 INFO  ExportHelperExtension.cs: 1142 - Found 302 in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:53,355 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:53,356 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:53,357 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:53,358 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:53,364 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from PRT_01_30_2-1
2020-06-19 17:24:53,509 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:24:53,510 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in PRT_01_30_2-1
2020-06-19 17:24:53,510 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:53,510 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:53,511 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:53,511 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Bin Model-1
2020-06-19 17:24:53,512 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:24:53,512 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Bin Model-1
2020-06-19 17:24:53,512 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:53,513 INFO  ExportHelperExtension.cs: 1142 - Found 38 in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:53,513 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 2020_Drivetrain_Frame_Layout-1
2020-06-19 17:24:53,514 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020 Master File_software.SLDASM
2020-06-19 17:24:53,514 INFO  ExportHelperExtension.cs: 1142 - Found 44 in 2020 Master File_software.SLDASM
2020-06-19 17:24:53,514 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020 Master File_software.SLDASM
2020-06-19 17:24:53,515 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-19 17:24:53,515 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-06-19 17:24:53,515 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:53,516 INFO  ExportHelperExtension.cs: 1142 - Found 302 in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:53,518 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_ARM-ASSEMBLY-1
2020-06-19 17:24:53,518 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:53,518 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:53,519 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-1
2020-06-19 17:24:53,519 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from PRT_01_30_2-1
2020-06-19 17:24:53,520 INFO  ExportHelperExtension.cs: 1142 - Found 23 in PRT_01_30_2-1
2020-06-19 17:24:53,520 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in PRT_01_30_2-1
2020-06-19 17:24:53,520 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:53,521 INFO  ExportHelperExtension.cs: 1142 - Found 25 in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:53,521 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 2020_Drivetrain_Wheel_Layout_Flat-2
2020-06-19 17:24:53,521 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Bin Model-1
2020-06-19 17:24:53,522 INFO  ExportHelperExtension.cs: 1142 - Found 38 in Bin Model-1
2020-06-19 17:24:53,522 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Bin Model-1
2020-06-19 17:24:53,522 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 2020_Drivetrain_Frame_Layout-1
